DATE,DOW,METRIC_NAME,METRIC_VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2025-10-10,5,SPEND,2591.3700000000003,1898.519999999999,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2025-10-17,5,SPEND,3028.1699999999996,436.7999999999993,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2025-10-24,5,SPEND,3173.7000000000007,145.5300000000011,4473.5,788.59,6571.15,2375.85,2576.32,false,true,false,false,true
2025-10-31,5,SPEND,3351.8699999999994,178.1699999999987,4473.5,788.59,6571.15,2375.85,2576.32,false,true,false,false,true
2025-11-07,5,SPEND,4050.9799999999996,699.1100000000001,4473.5,788.59,6571.15,2375.85,2576.32,false,true,false,false,true
2025-11-14,5,SPEND,3745.59,305.3899999999994,4473.5,788.59,6571.15,2375.85,2576.32,false,true,false,false,true
2025-11-21,5,SPEND,2807.27,938.3200000000002,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2025-11-28,5,SPEND,2315.51,491.75999999999976,4473.5,788.59,6571.15,2375.85,2576.32,true,true,true,false,true
2025-12-05,5,SPEND,3425.7500000000005,1110.2400000000002,4473.5,788.59,6571.15,2375.85,2576.32,false,true,false,false,true
2025-12-12,5,SPEND,3229.03,196.72000000000025,4473.5,788.59,6571.15,2375.85,2576.32,false,true,false,false,true
2025-12-19,5,SPEND,2582.94,646.0900000000001,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2025-12-26,5,SPEND,2344.66,238.2800000000002,4473.5,788.59,6571.15,2375.85,2576.32,true,true,true,false,true
2026-01-02,5,SPEND,999.31,1345.35,4473.5,788.59,6571.15,2375.85,2576.32,true,true,true,false,true
2026-01-09,5,SPEND,1567.8799999999999,568.5699999999999,4473.5,788.59,6571.15,2375.85,2576.32,true,true,true,false,true
2026-01-16,5,SPEND,2360.56,792.6800000000001,4473.5,788.59,6571.15,2375.85,2576.32,true,true,true,false,true
2026-01-23,5,SPEND,2856.29,495.73,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2026-01-30,5,SPEND,2522.36,333.92999999999984,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2026-02-06,5,SPEND,2407.18,115.18000000000029,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2026-02-13,5,SPEND,2795.88,388.7000000000003,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2026-02-20,5,SPEND,2371.88,424,4473.5,788.59,6571.15,2375.85,2576.32,true,true,true,false,true
2026-02-27,5,SPEND,2823.62,451.7399999999998,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2026-03-06,5,SPEND,2603.55,220.0699999999997,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2026-03-13,5,SPEND,2402.9500000000003,200.5999999999999,4473.5,788.59,6571.15,2375.85,2576.32,false,true,true,false,true
2026-03-20,5,SPEND,1893.2999999999997,509.65000000000055,4473.5,788.59,6571.15,2375.85,2576.32,true,true,true,false,true
2026-03-27,5,SPEND,3229.31,1336.0100000000002,4473.5,788.59,6571.15,2375.85,2576.32,false,true,false,false,true
2026-04-03,5,SPEND,64.63,3164.68,4473.5,788.59,6571.15,2375.85,2576.32,true,true,false,true,true
2023-01-07,6,SPEND,5330.509999999999,,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-01-14,6,SPEND,4871.529999999999,458.9800000000005,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-01-21,6,SPEND,3738.9,1132.6299999999987,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-01-28,6,SPEND,3426.26,312.6399999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-02-04,6,SPEND,5421.169999999999,1994.909999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-02-11,6,SPEND,5049.41,371.7599999999993,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-02-18,6,SPEND,4881.4400000000005,167.96999999999935,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-02-25,6,SPEND,3116.55,1764.8900000000003,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-03-04,6,SPEND,4105.67,989.1199999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-03-11,6,SPEND,5033.33,927.6599999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-03-18,6,SPEND,4886.48,146.85000000000036,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-03-25,6,SPEND,7396,2509.5200000000004,4357.69,636,6049.46,2665.93,2077.82,true,false,false,true,true
2023-04-01,6,SPEND,5119.499999999999,2276.500000000001,4357.69,636,6049.46,2665.93,2077.82,false,false,false,true,true
2023-04-08,6,SPEND,2336.1699999999996,2783.3299999999995,4357.69,636,6049.46,2665.93,2077.82,true,false,false,true,true
2023-04-15,6,SPEND,4220.830000000001,1884.6600000000012,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-04-22,6,SPEND,7544.95,3324.119999999999,4357.69,636,6049.46,2665.93,2077.82,true,true,false,true,true
2023-04-29,6,SPEND,5240.59,2304.3599999999997,4357.69,636,6049.46,2665.93,2077.82,false,true,false,true,true
2023-05-06,6,SPEND,5212.09,28.5,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-05-13,6,SPEND,5098.63,113.46000000000004,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-05-20,6,SPEND,5248.82,150.1899999999996,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-05-27,6,SPEND,4652.41,596.4099999999999,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-06-03,6,SPEND,5002.039999999999,349.6299999999992,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-06-10,6,SPEND,4738.53,263.5099999999993,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-06-17,6,SPEND,4820.089999999999,81.55999999999949,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-06-24,6,SPEND,5488.5599999999995,668.4700000000003,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-07-01,6,SPEND,4398.579999999999,1089.9800000000005,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-07-08,6,SPEND,4777.94,379.3600000000006,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-07-15,6,SPEND,3978.6,799.3399999999997,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-07-22,6,SPEND,6114.130000000001,2135.530000000001,4357.69,636,6049.46,2665.93,2077.82,true,false,true,true,true
2023-07-29,6,SPEND,6135.5,21.36999999999898,4357.69,636,6049.46,2665.93,2077.82,true,false,true,false,true
2023-08-05,6,SPEND,5388.63,746.8699999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-08-12,6,SPEND,4152.459999999999,1236.170000000001,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-08-19,6,SPEND,4323.25,170.79000000000087,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-08-26,6,SPEND,4160.7699999999995,162.48000000000047,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-09-02,6,SPEND,3701.2200000000003,459.5499999999993,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-09-09,6,SPEND,3732.2000000000003,30.980000000000018,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-09-16,6,SPEND,5319.66,1587.4599999999996,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-09-23,6,SPEND,5479.59,159.9300000000003,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-09-30,6,SPEND,6380.16,900.5699999999997,4357.69,636,6049.46,2665.93,2077.82,true,true,false,false,true
2023-10-07,6,SPEND,5435.180000000001,944.9799999999987,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-10-14,6,SPEND,5690.08,254.89999999999873,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-10-21,6,SPEND,5119.82,570.2600000000002,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-10-28,6,SPEND,6188.6900000000005,1068.8700000000008,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2023-11-04,6,SPEND,5709.25,479.4400000000005,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2023-11-11,6,SPEND,5202.45,506.8000000000002,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-11-18,6,SPEND,5177.4,25.050000000000182,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2023-11-25,6,SPEND,6347.130000000001,1169.7300000000014,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2023-12-02,6,SPEND,7864.02,1516.8899999999994,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2023-12-09,6,SPEND,6871.64,992.3800000000001,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2023-12-16,6,SPEND,6155.249999999999,716.3900000000012,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2023-12-23,6,SPEND,4307.0199999999995,1848.2299999999996,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2023-12-30,6,SPEND,5290.53,983.5100000000002,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-01-06,6,SPEND,4678.44,612.0900000000001,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-01-13,6,SPEND,4382.2,296.2399999999998,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-01-20,6,SPEND,4638.18,255.98000000000047,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-01-27,6,SPEND,4893.3,255.1199999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-02-03,6,SPEND,4457.009999999999,436.2900000000009,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-02-10,6,SPEND,3705.8500000000004,751.159999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-02-17,6,SPEND,4161.93,456.0799999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-02-24,6,SPEND,4784.09,622.1599999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-03-02,6,SPEND,4213.54,570.5500000000002,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-03-09,6,SPEND,5426.349999999999,1212.8099999999995,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-03-16,6,SPEND,5185.01,241.33999999999924,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-03-23,6,SPEND,4403.57,781.4400000000005,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-03-30,6,SPEND,3338.79,1064.7799999999997,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-04-06,6,SPEND,2938.44,400.3499999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,true,false,true
2024-04-13,6,SPEND,6649.099999999999,3710.6599999999994,4357.69,636,6049.46,2665.93,2077.82,true,true,true,true,true
2024-04-20,6,SPEND,8272.8,1623.6999999999998,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2024-04-27,6,SPEND,6030.16,2242.6399999999994,4357.69,636,6049.46,2665.93,2077.82,false,true,true,true,true
2024-05-04,6,SPEND,5618.31,411.84999999999945,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2024-05-11,6,SPEND,4879.89,738.4200000000001,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2024-05-18,6,SPEND,5776.72,896.8299999999999,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2024-05-25,6,SPEND,5163.84,612.8800000000001,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2024-06-01,6,SPEND,4436.16,727.6800000000003,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2024-06-08,6,SPEND,4679.8099999999995,243.64999999999964,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2024-06-15,6,SPEND,4016.18,663.6299999999997,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-06-22,6,SPEND,3445.62,570.56,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-06-29,6,SPEND,4539.500000000001,1093.880000000001,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-07-06,6,SPEND,3372.75,1166.750000000001,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-07-13,6,SPEND,3471.5800000000004,98.83000000000038,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-07-20,6,SPEND,4790.97,1319.3899999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-07-27,6,SPEND,4030.04,760.9300000000003,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-08-03,6,SPEND,3987.99,42.05000000000018,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-08-10,6,SPEND,4416.92,428.9300000000003,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-08-17,6,SPEND,4003.2099999999996,413.7100000000005,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-08-24,6,SPEND,3109.3599999999997,893.8499999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-08-31,6,SPEND,3272.3,162.9400000000005,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-09-07,6,SPEND,3565.6899999999996,293.3899999999994,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-09-14,6,SPEND,5185.3099999999995,1619.62,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-09-21,6,SPEND,4178.759999999999,1006.5500000000002,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-09-28,6,SPEND,4013.47,165.2899999999995,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-10-05,6,SPEND,7567.950001,3554.4800010000004,4357.69,636,6049.46,2665.93,2077.82,true,false,true,true,true
2024-10-12,6,SPEND,5537.91,2030.0400010000003,4357.69,636,6049.46,2665.93,2077.82,false,false,true,false,true
2024-10-19,6,SPEND,5152.75,385.15999999999985,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-10-26,6,SPEND,4566.890001,585.8599990000002,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-11-02,6,SPEND,3980.34,586.5500009999996,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-11-09,6,SPEND,4197.06,216.72000000000025,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-11-16,6,SPEND,4333.780000000001,136.72000000000025,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-11-23,6,SPEND,5706.31,1372.5299999999997,4357.69,636,6049.46,2665.93,2077.82,false,false,true,false,true
2024-11-30,6,SPEND,6161.1900000000005,454.8800000000001,4357.69,636,6049.46,2665.93,2077.82,true,false,true,false,true
2024-12-07,6,SPEND,4982.700000000001,1178.4899999999998,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-12-14,6,SPEND,4128.66,854.0400000000009,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-12-21,6,SPEND,3066.21,1062.4499999999998,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2024-12-28,6,SPEND,3697.83,631.6199999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-01-04,6,SPEND,4881.1900000000005,1183.3600000000006,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-01-11,6,SPEND,4521.78,359.41000000000076,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-01-18,6,SPEND,4119.52,402.2599999999993,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-01-25,6,SPEND,3905.7199999999993,213.8000000000011,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-02-01,6,SPEND,3992.04,86.32000000000062,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-02-08,6,SPEND,3458.18,533.8600000000001,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-02-15,6,SPEND,5245.759999999999,1787.5799999999995,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-02-22,6,SPEND,5249.6,3.840000000001055,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-03-01,6,SPEND,5702.47,452.8699999999999,4357.69,636,6049.46,2665.93,2077.82,false,false,false,false,false
2025-03-08,6,SPEND,3619.9400000000005,2082.5299999999997,4357.69,636,6049.46,2665.93,2077.82,false,true,false,true,true
2025-03-15,6,SPEND,4250.95,631.0099999999993,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-03-22,6,SPEND,3983.08,267.8699999999999,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-03-29,6,SPEND,3719.77,263.30999999999995,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-04-05,6,SPEND,4153.6900000000005,433.9200000000005,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-04-12,6,SPEND,4186.01,32.31999999999971,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-04-19,6,SPEND,3923.3799999999997,262.63000000000056,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-04-26,6,SPEND,4072.1500000000005,148.7700000000009,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-05-03,6,SPEND,3381.3499999999995,690.8000000000011,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-05-10,6,SPEND,3672.6599999999994,291.30999999999995,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-05-17,6,SPEND,2988.54,684.1199999999994,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2025-05-24,6,SPEND,2956.5099999999998,32.0300000000002,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2025-05-31,6,SPEND,2914.42,42.08999999999969,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2025-06-07,6,SPEND,2255.76,658.6599999999999,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-06-14,6,SPEND,2663.8799999999997,408.11999999999944,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-06-21,6,SPEND,2095.7999999999997,568.0799999999999,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-06-28,6,SPEND,2127.8199999999997,32.01999999999998,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-07-05,6,SPEND,1367.04,760.7799999999997,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-07-12,6,SPEND,2089.4800000000005,722.4400000000005,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-07-19,6,SPEND,3860.6800000000003,1771.1999999999998,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-07-26,6,SPEND,1745.22,2115.46,4357.69,636,6049.46,2665.93,2077.82,true,true,true,true,true
2025-08-02,6,SPEND,1902.52,157.29999999999995,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-08-09,6,SPEND,1841.8400000000001,60.679999999999836,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-08-16,6,SPEND,2229.2,387.3599999999997,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-08-23,6,SPEND,1837.8999990000002,391.3000009999996,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-08-30,6,SPEND,1551.87,286.0299990000003,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-09-06,6,SPEND,4479.68,2927.8100000000004,4357.69,636,6049.46,2665.93,2077.82,false,false,false,true,true
2025-09-13,6,SPEND,3427.1099990000002,1052.570001,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-09-20,6,SPEND,2958.89,468.21999900000037,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2025-09-27,6,SPEND,2217,741.8899999999999,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-10-04,6,SPEND,3450.1500000000005,1233.1500000000005,4357.69,636,6049.46,2665.93,2077.82,false,true,false,false,true
2025-10-11,6,SPEND,2331.42,1118.7300000000005,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-10-18,6,SPEND,1834.39,497.03,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-10-25,6,SPEND,2829.2800000000007,994.8900000000006,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2025-11-01,6,SPEND,2527.3299999999995,301.9500000000012,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-11-08,6,SPEND,2790.09,262.7600000000007,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2025-11-15,6,SPEND,2795.83,5.739999999999782,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2025-11-22,6,SPEND,1313,1482.83,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-11-29,6,SPEND,2144.9199999999996,831.9199999999996,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-12-06,6,SPEND,2260.0200000000004,115.10000000000082,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-12-13,6,SPEND,2474.34,214.3199999999997,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-12-20,6,SPEND,2092.38,381.96000000000004,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2025-12-27,6,SPEND,194.29,1898.0900000000001,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-01-03,6,SPEND,1298.7800000000002,1104.4900000000002,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-01-10,6,SPEND,1295.4299999999998,3.350000000000364,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-01-17,6,SPEND,2161.19,865.7600000000002,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-01-24,6,SPEND,2887.6299999999997,726.4399999999996,4357.69,636,6049.46,2665.93,2077.82,false,true,true,false,true
2026-01-31,6,SPEND,2101.2400000000002,786.3899999999994,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-02-07,6,SPEND,1681.5800000000002,419.6600000000001,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-02-14,6,SPEND,1817.6400000000003,136.06000000000017,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-02-21,6,SPEND,1777.2500000000002,40.3900000000001,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-02-28,6,SPEND,2259.1099999999997,481.85999999999945,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-03-07,6,SPEND,1688.5900000000001,570.5199999999995,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-03-14,6,SPEND,1186.61,501.98000000000025,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-03-21,6,SPEND,1013.1500000000001,173.4599999999998,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2026-03-28,6,SPEND,2427.81,1414.6599999999999,4357.69,636,6049.46,2665.93,2077.82,true,true,true,false,true
2023-01-01,0,VISITORS,10422,,14733.85,1583.69,18946.47,10521.22,5173.92,true,true,false,false,true
2023-01-08,0,VISITORS,13274,2852,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-01-15,0,VISITORS,12581,693,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-01-22,0,VISITORS,11948,633,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-01-29,0,VISITORS,12179,231,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-02-05,0,VISITORS,13330,1151,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-02-12,0,VISITORS,13015,315,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-02-19,0,VISITORS,12317,698,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-02-26,0,VISITORS,13010,693,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-03-05,0,VISITORS,13282,272,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-03-12,0,VISITORS,13977,695,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-03-19,0,VISITORS,13786,191,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-03-26,0,VISITORS,15993,2207,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-04-02,0,VISITORS,13789,2204,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-04-09,0,VISITORS,12478,1311,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-04-16,0,VISITORS,15043,2565,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-04-23,0,VISITORS,16080,1037,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-04-30,0,VISITORS,14745,1335,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-05-07,0,VISITORS,14027,718,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-05-14,0,VISITORS,12889,1138,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-05-21,0,VISITORS,14251,1362,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-05-28,0,VISITORS,14501,250,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-06-04,0,VISITORS,14319,182,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-06-11,0,VISITORS,13736,583,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-06-18,0,VISITORS,14390,654,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-06-25,0,VISITORS,14655,265,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-07-02,0,VISITORS,13427,1228,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-07-09,0,VISITORS,13370,57,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-07-16,0,VISITORS,13673,303,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-07-23,0,VISITORS,11022,2651,14733.85,1583.69,18946.47,10521.22,5173.92,false,true,false,false,true
2023-07-30,0,VISITORS,14846,3824,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-08-06,0,VISITORS,15294,448,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-08-13,0,VISITORS,14775,519,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-08-20,0,VISITORS,13558,1217,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-08-27,0,VISITORS,13332,226,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-09-03,0,VISITORS,13545,213,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
2023-09-10,0,VISITORS,13648,103,14733.85,1583.69,18946.47,10521.22,5173.92,false,false,false,false,false
