DATE,VALUE,MR,X_BAR,MR_BAR,UNPL,LNPL,URL,TWO_SIGMA_UPPER,TWO_SIGMA_LOWER,SIGNAL_RULE_1,SIGNAL_RULE_2,SIGNAL_RULE_3,MR_SIGNAL,ANY_SIGNAL
2024-12-19,19645,2827,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2024-12-20,16912,2733,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-12-21,16882,30,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-12-22,13210,3672,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-12-23,15536,2326,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-12-24,13329,2207,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-12-25,10965,2364,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2024-12-26,13021,2056,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-12-27,14364,1343,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2024-12-28,13026,1338,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-12-29,12865,161,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-12-30,12167,698,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2024-12-31,4529,7638,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-01-01,4326,203,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-01-02,6081,1755,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-01-03,16075,9994,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,true,true
2025-01-04,14057,2018,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-01-05,14301,244,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-01-06,17507,3206,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-01-07,19046,1539,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-08,17929,1117,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-09,18796,867,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-10,17634,1162,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-11,13966,3668,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-12,14277,311,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-13,18485,4208,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-14,20790,2305,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-15,19666,1124,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-16,20494,828,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-17,19734,760,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-18,13824,5910,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-19,14008,184,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-20,16053,2045,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-21,19314,3261,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-22,18320,994,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-23,18834,514,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-24,18981,147,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-25,14377,4604,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-26,14762,385,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-27,19100,4338,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-28,20533,1433,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-29,19361,1172,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-30,19175,186,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-01-31,18514,661,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-01,14453,4061,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-02,13919,534,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-03,19026,5107,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-04,20728,1702,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-05,20826,98,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-06,19726,1100,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-07,19470,256,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-08,14269,5201,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-09,14820,551,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-10,20878,6058,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-11,17506,3372,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-12,16825,681,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-13,18408,1583,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-14,18485,77,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-15,15055,3430,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-16,15289,234,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-17,18655,3366,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-18,19799,1144,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-19,20095,296,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-20,22283,2188,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-21,22142,141,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-22,14707,7435,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-23,19256,4549,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-24,22549,3293,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-25,18196,4353,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-26,17002,1194,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-27,19462,2460,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-02-28,20229,767,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-01,16094,4135,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-02,15955,139,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-03,22180,6225,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-04,22273,93,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-05,21130,1143,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-06,22513,1383,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2025-03-07,22808,295,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2025-03-08,15050,7758,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-09,13206,1844,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2025-03-10,23067,9861,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,true,true
2025-03-11,18183,4884,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-12,16619,1564,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-13,19936,3317,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-14,21389,1453,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-15,15729,5660,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-16,14783,946,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-17,20939,6156,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-18,20809,130,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-19,20421,388,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-20,22304,1883,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-21,22860,556,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-22,15755,7105,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-23,12483,3272,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2025-03-24,22773,10290,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,true,true
2025-03-25,18822,3951,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-26,16207,2615,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-27,18595,2388,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-28,19905,1310,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-29,15404,4501,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-30,14481,923,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-03-31,20865,6384,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-01,21598,733,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-02,20733,865,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-03,20847,114,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-04,21056,209,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-05,17072,3984,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-06,14841,2231,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-07,22009,7168,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-08,17944,4065,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-09,16148,1796,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-10,19099,2951,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-11,19937,838,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-12,14413,5524,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-13,11799,2614,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2025-04-14,7086,4713,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2025-04-15,20217,13131,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,true,true
2025-04-16,20597,380,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-17,18727,1870,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-18,16607,2120,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-19,17270,663,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-20,12707,4563,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-21,20324,7617,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-22,17566,2758,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-23,15373,2193,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-24,18263,2890,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-25,19586,1323,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-26,14573,5013,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-27,13699,874,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-28,19936,6237,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-29,21020,1084,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-04-30,20920,100,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-05-01,18583,2337,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-05-02,18382,201,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-05-03,15289,3093,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-04,9729,5560,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,false,false,true
2025-05-05,15577,5848,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-06,15305,272,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-07,15502,197,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-08,15668,166,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-09,14186,1482,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-10,9648,4538,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-05-11,9296,352,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-05-12,23089,13793,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,true,true
2025-05-13,15571,7518,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-05-14,15452,119,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-05-15,14930,522,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-05-16,18339,3409,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-05-17,11540,6799,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-05-18,9103,2437,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-05-19,14024,4921,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-20,14450,426,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-21,15327,877,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-22,15916,589,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-23,12997,2919,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-05-24,8667,4330,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-05-25,9014,347,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-05-26,11424,2410,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-05-27,14658,3234,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-28,14594,64,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-29,13856,738,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-05-30,12247,1609,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-05-31,8797,3450,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-01,8521,276,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-02,13453,4932,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-06-03,13894,441,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-06-04,13951,57,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-06-05,13136,815,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-06,11289,1847,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-07,8053,3236,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-08,8268,215,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-09,12736,4468,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-10,13930,1194,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-06-11,20550,6620,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-06-12,12557,7993,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-13,11797,760,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-14,8277,3520,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-15,8313,36,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-16,12474,4161,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-17,14088,1614,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-06-18,12431,1657,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-19,11304,1127,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-20,11127,177,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-21,8131,2996,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-22,7956,175,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-23,12031,4075,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-24,13059,1028,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-25,12095,964,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-26,11354,741,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-06-27,10143,1211,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-28,7606,2537,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-29,8533,927,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-06-30,12133,3600,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-01,12193,60,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-02,11359,834,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-03,11787,428,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-04,9179,2608,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-05,12775,3596,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-06,13558,783,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-07-07,18440,4882,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-07-08,20172,1732,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,false,false,false
2025-07-09,23695,3523,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,false,true
2025-07-10,26295,2600,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2025-07-11,33945,7650,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2025-07-12,13619,20326,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,true,true
2025-07-13,10107,3512,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-14,10821,714,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-15,11957,1136,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-16,12709,752,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-17,13040,331,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-18,11089,1951,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-19,8935,2154,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-20,8299,636,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-21,12487,4188,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-22,12724,237,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-23,12073,651,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-24,11780,293,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-25,10388,1392,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-26,9032,1356,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-07-27,12486,3454,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-28,11965,521,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-29,13442,1477,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-30,13107,335,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-07-31,12852,255,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-01,10095,2757,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-02,7336,2759,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-03,7435,99,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-04,17798,10363,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,true,true
2025-08-05,17656,142,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-08-06,13045,4611,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-07,13145,100,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-08,12027,1118,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,false,true
2025-08-09,8784,3243,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,true,true,false,true
2025-08-10,14474,5690,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,false,false,true
2025-08-11,23941,9467,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,false,true,true,true
2025-08-12,28391,4450,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2025-08-13,26019,2372,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2025-08-14,34146,8127,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,true,false,true,false,true
2025-08-15,11253,22893,17954.62,2543.62,24720.66,11188.59,8310.01,22456.83,13452.41,false,true,true,true,true
